"","AGE","SEX","YEAR"
"63535",53,2,2018
"63536",44,2,2018
"63537",40,1,2018
"63538",56,2,2018
"63539",52,2,2018
"63540",65,2,2018
"63541",37,2,2018
"63542",50,1,2018
"63543",27,2,2018
"63544",49,2,2018
"63545",41,1,2018
"63546",72,1,2018
"63547",42,1,2018
"63548",24,1,2018
"63549",31,1,2018
"63550",33,2,2018
"63551",69,2,2018
"63552",46,2,2018
"63553",71,2,2018
"63554",22,2,2018
"63555",53,1,2018
"63556",30,1,2018
"63557",61,1,2018
"63558",39,1,2018
"63559",27,1,2018
"63560",71,1,2018
"63561",60,2,2018
"63562",47,1,2018
"63563",33,1,2018
"63564",29,1,2018
"63565",60,2,2018
"63566",27,2,2018
"63567",30,1,2018
"63568",24,2,2018
"63569",57,1,2018
"63570",19,1,2018
"63571",55,1,2018
"63572",75,2,2018
"63573",50,1,2018
"63574",70,1,2018
"63575",65,1,2018
"63576",28,2,2018
"63577",57,2,2018
"63578",48,1,2018
"63579",18,2,2018
"63580",27,1,2018
"63581",41,1,2018
"63582",69,2,2018
"63583",32,2,2018
"63584",21,2,2018
"63585",30,2,2018
"63586",66,2,2018
"63587",59,2,2018
"63588",22,2,2018
"63589",31,1,2018
"63590",50,2,2018
"63591",21,1,2018
"63592",29,1,2018
"63593",21,2,2018
"63594",21,2,2018
"63595",25,1,2018
"63596",22,1,2018
"63597",23,1,2018
"63598",21,1,2018
"63599",21,1,2018
"63600",55,1,2018
"63601",63,1,2018
"63602",86,2,2018
"63603",40,1,2018
"63604",42,1,2018
"63605",64,2,2018
"63606",72,2,2018
"63607",84,1,2018
"63608",30,2,2018
"63609",33,1,2018
"63610",76,1,2018
"63611",28,1,2018
"63612",23,2,2018
"63613",30,2,2018
"63614",29,2,2018
"63615",23,1,2018
"63616",85,1,2018
"63617",58,1,2018
"63618",86,1,2018
"63619",82,1,2018
"63620",50,1,2018
"63621",55,1,2018
"63622",41,2,2018
"63623",22,1,2018
"63624",28,1,2018
"63625",87,2,2018
"63626",64,1,2018
"63627",18,2,2018
"63628",73,2,2018
"63629",68,2,2018
"63630",51,2,2018
"63631",67,1,2018
"63632",81,1,2018
"63633",70,1,2018
"63634",63,1,2018
"63635",71,2,2018
"63636",34,1,2018
"63637",86,1,2018
"63638",39,2,2018
"63639",47,1,2018
"63640",33,2,2018
"63641",31,1,2018
"63642",57,2,2018
"63643",35,1,2018
"63644",65,2,2018
"63645",69,1,2018
"63646",59,2,2018
"63647",35,1,2018
"63648",37,1,2018
"63649",51,2,2018
"63650",85,1,2018
"63651",49,2,2018
"63652",68,2,2018
"63653",70,2,2018
"63654",74,1,2018
"63655",68,2,2018
"63656",46,2,2018
"63657",51,2,2018
"63658",66,1,2018
"63659",43,1,2018
"63660",74,2,2018
"63661",74,1,2018
"63662",85,1,2018
"63663",49,1,2018
"63664",46,2,2018
"63665",37,2,2018
"63666",41,2,2018
"63667",22,1,2018
"63668",43,2,2018
"63669",73,2,2018
"63670",34,2,2018
"63671",87,1,2018
"63672",32,2,2018
"63673",31,2,2018
"63674",33,1,2018
"63675",69,1,2018
"63676",77,1,2018
"63677",52,1,2018
"63678",37,1,2018
"63679",52,1,2018
"63680",38,2,2018
"63681",55,1,2018
"63682",75,2,2018
"63683",50,2,2018
"63684",25,2,2018
"63685",28,1,2018
"63686",76,1,2018
"63687",52,1,2018
"63688",22,1,2018
"63689",57,1,2018
"63690",84,2,2018
"63691",63,2,2018
"63692",58,2,2018
"63693",43,2,2018
"63694",25,2,2018
"63695",39,1,2018
"63696",31,2,2018
"63697",39,2,2018
"63698",34,2,2018
"63699",27,1,2018
"63700",35,1,2018
"63701",24,2,2018
"63702",48,1,2018
"63703",21,1,2018
"63704",30,1,2018
"63705",36,1,2018
"63706",52,1,2018
"63707",36,1,2018
"63708",80,2,2018
"63709",27,2,2018
"63710",24,2,2018
"63711",44,2,2018
"63712",89,1,2018
"63713",22,1,2018
"63714",48,1,2018
"63715",33,2,2018
"63716",59,2,2018
"63717",43,1,2018
"63718",32,2,2018
"63719",62,2,2018
"63720",53,2,2018
"63721",59,2,2018
"63722",47,1,2018
"63723",18,2,2018
"63724",64,1,2018
"63725",22,1,2018
"63726",37,2,2018
"63727",31,2,2018
"63728",72,2,2018
"63729",32,2,2018
"63730",69,1,2018
"63731",32,2,2018
"63732",32,1,2018
"63733",60,2,2018
"63734",70,1,2018
"63735",41,2,2018
"63736",35,2,2018
"63737",77,2,2018
"63738",57,1,2018
"63739",26,1,2018
"63740",56,1,2018
"63741",24,1,2018
"63742",56,2,2018
"63743",39,2,2018
"63744",30,2,2018
"63745",26,2,2018
"63746",31,2,2018
"63747",36,2,2018
"63748",69,1,2018
"63749",39,2,2018
"63750",53,1,2018
"63751",55,1,2018
"63752",50,2,2018
"63753",31,1,2018
"63754",70,2,2018
"63755",68,2,2018
"63756",73,1,2018
"63757",60,2,2018
"63758",30,1,2018
"63759",60,2,2018
"63760",61,1,2018
"63761",69,2,2018
"63762",41,1,2018
"63763",64,1,2018
"63764",63,2,2018
"63765",22,1,2018
"63766",33,2,2018
"63767",56,1,2018
"63768",30,2,2018
"63769",89,2,2018
"63770",61,2,2018
"63771",55,1,2018
"63772",67,2,2018
"63773",61,2,2018
"63774",69,1,2018
"63775",30,1,2018
"63776",70,1,2018
"63777",41,1,2018
"63778",67,2,2018
"63779",62,1,2018
"63780",36,2,2018
"63781",51,2,2018
"63782",65,2,2018
"63783",63,1,2018
"63784",23,1,2018
"63785",89,2,2018
"63786",47,2,2018
"63787",75,2,2018
"63788",24,1,2018
"63789",42,1,2018
"63790",29,2,2018
"63791",26,2,2018
"63792",89,2,2018
"63793",76,2,2018
"63794",36,2,2018
"63795",77,2,2018
"63796",32,1,2018
"63797",72,1,2018
"63798",39,2,2018
"63799",71,2,2018
"63800",31,1,2018
"63801",69,1,2018
"63802",35,1,2018
"63803",80,1,2018
"63804",49,1,2018
"63805",42,1,2018
"63806",36,2,2018
"63807",71,1,2018
"63808",64,1,2018
"63809",57,1,2018
"63810",24,2,2018
"63811",47,2,2018
"63812",23,1,2018
"63813",46,1,2018
"63814",57,1,2018
"63815",50,2,2018
"63816",34,2,2018
"63817",20,1,2018
"63818",49,2,2018
"63819",30,2,2018
"63820",29,1,2018
"63821",61,2,2018
"63822",29,2,2018
"63823",21,1,2018
"63824",24,1,2018
"63825",34,2,2018
"63826",25,2,2018
"63827",21,1,2018
"63828",22,1,2018
"63829",38,1,2018
"63830",70,1,2018
"63831",33,2,2018
"63832",75,2,2018
"63833",56,1,2018
"63834",68,1,2018
"63835",39,2,2018
"63836",54,2,2018
"63837",60,1,2018
"63838",60,1,2018
"63839",36,1,2018
"63840",31,2,2018
"63841",41,2,2018
"63842",29,2,2018
"63843",38,2,2018
"63844",42,2,2018
"63845",69,2,2018
"63846",29,2,2018
"63847",33,1,2018
"63848",27,1,2018
"63849",42,1,2018
"63850",57,1,2018
"63851",41,2,2018
"63852",70,2,2018
"63853",31,1,2018
"63854",68,2,2018
"63855",38,2,2018
"63856",57,1,2018
"63857",38,1,2018
"63858",30,2,2018
"63859",68,1,2018
"63860",75,2,2018
"63861",82,1,2018
"63862",71,1,2018
"63863",44,1,2018
"63864",82,2,2018
"63865",69,2,2018
"63866",40,1,2018
"63867",61,2,2018
"63868",70,1,2018
"63869",57,2,2018
"63870",37,2,2018
"63871",64,1,2018
"63872",74,2,2018
"63873",71,2,2018
"63874",22,1,2018
"63875",26,2,2018
"63876",52,2,2018
"63877",84,2,2018
"63878",22,1,2018
"63879",28,1,2018
"63880",60,2,2018
"63881",31,2,2018
"63882",45,1,2018
"63883",49,1,2018
"63884",32,2,2018
"63885",43,2,2018
"63886",45,2,2018
"63887",65,1,2018
"63888",32,2,2018
"63889",23,2,2018
"63890",52,1,2018
"63891",58,2,2018
"63892",21,2,2018
"63893",77,2,2018
"63894",86,1,2018
"63895",52,2,2018
"63896",66,1,2018
"63897",72,2,2018
"63898",47,2,2018
"63899",58,1,2018
"63900",35,2,2018
"63901",50,2,2018
"63902",84,2,2018
"63903",22,1,2018
"63904",29,2,2018
"63905",26,1,2018
"63906",24,2,2018
"63907",-99,2,2018
"63908",38,1,2018
"63909",31,1,2018
"63910",31,2,2018
"63911",30,2,2018
"63912",46,1,2018
"63913",49,1,2018
"63914",29,1,2018
"63915",45,2,2018
"63916",67,1,2018
"63917",34,2,2018
"63918",82,1,2018
"63919",44,1,2018
"63920",48,2,2018
"63921",24,2,2018
"63922",56,1,2018
"63923",65,1,2018
"63924",48,2,2018
"63925",27,2,2018
"63926",55,2,2018
"63927",25,1,2018
"63928",55,2,2018
"63929",71,2,2018
"63930",26,1,2018
"63931",59,2,2018
"63932",56,2,2018
"63933",58,2,2018
"63934",27,2,2018
"63935",69,2,2018
"63936",30,2,2018
"63937",71,2,2018
"63938",53,2,2018
"63939",-99,1,2018
"63940",34,2,2018
"63941",37,2,2018
"63942",29,2,2018
"63943",63,2,2018
"63944",32,2,2018
"63945",33,1,2018
"63946",79,2,2018
"63947",22,1,2018
"63948",24,2,2018
"63949",31,2,2018
"63950",43,2,2018
"63951",56,2,2018
"63952",54,1,2018
"63953",47,1,2018
"63954",72,2,2018
"63955",60,1,2018
"63956",34,1,2018
"63957",38,1,2018
"63958",58,2,2018
"63959",67,2,2018
"63960",39,2,2018
"63961",75,2,2018
"63962",65,2,2018
"63963",56,1,2018
"63964",35,2,2018
"63965",57,2,2018
"63966",63,1,2018
"63967",29,1,2018
"63968",66,2,2018
"63969",58,2,2018
"63970",77,2,2018
"63971",38,1,2018
"63972",34,2,2018
"63973",27,2,2018
"63974",46,2,2018
"63975",45,2,2018
"63976",23,2,2018
"63977",25,2,2018
"63978",23,2,2018
"63979",57,1,2018
"63980",58,2,2018
"63981",50,2,2018
"63982",70,1,2018
"63983",58,2,2018
"63984",68,2,2018
"63985",25,2,2018
"63986",68,2,2018
"63987",54,2,2018
"63988",30,2,2018
"63989",64,2,2018
"63990",58,1,2018
"63991",69,2,2018
"63992",56,2,2018
"63993",69,2,2018
"63994",46,1,2018
"63995",34,1,2018
"63996",67,2,2018
"63997",40,2,2018
"63998",44,2,2018
"63999",32,2,2018
"64000",33,1,2018
"64001",35,1,2018
"64002",70,2,2018
"64003",59,1,2018
"64004",32,2,2018
"64005",53,1,2018
"64006",39,2,2018
"64007",43,2,2018
"64008",26,1,2018
"64009",64,1,2018
"64010",62,2,2018
"64011",72,1,2018
"64012",58,2,2018
"64013",22,2,2018
"64014",60,1,2018
"64015",42,1,2018
"64016",62,1,2018
"64017",39,2,2018
"64018",24,2,2018
"64019",38,2,2018
"64020",39,2,2018
"64021",32,2,2018
"64022",85,1,2018
"64023",88,1,2018
"64024",44,2,2018
"64025",18,1,2018
"64026",32,2,2018
"64027",60,2,2018
"64028",-99,1,2018
"64029",72,2,2018
"64030",61,2,2018
"64031",27,2,2018
"64032",42,1,2018
"64033",51,1,2018
"64034",38,1,2018
"64035",44,2,2018
"64036",37,1,2018
"64037",73,2,2018
"64038",21,1,2018
"64039",60,1,2018
"64040",70,2,2018
"64041",70,2,2018
"64042",89,1,2018
"64043",35,2,2018
"64044",51,2,2018
"64045",37,2,2018
"64046",71,1,2018
"64047",35,1,2018
"64048",78,1,2018
"64049",32,1,2018
"64050",62,1,2018
"64051",41,2,2018
"64052",36,2,2018
"64053",20,1,2018
"64054",36,2,2018
"64055",85,1,2018
"64056",71,1,2018
"64057",30,1,2018
"64058",81,2,2018
"64059",88,1,2018
"64060",76,2,2018
"64061",59,2,2018
"64062",88,2,2018
"64063",64,2,2018
"64064",75,2,2018
"64065",55,2,2018
"64066",55,2,2018
"64067",61,1,2018
"64068",38,1,2018
"64069",50,2,2018
"64070",54,2,2018
"64071",80,2,2018
"64072",33,2,2018
"64073",25,1,2018
"64074",22,1,2018
"64075",38,2,2018
"64076",25,1,2018
"64077",63,1,2018
"64078",22,1,2018
"64079",40,2,2018
"64080",69,2,2018
"64081",20,2,2018
"64082",54,1,2018
"64083",19,1,2018
"64084",34,1,2018
"64085",59,2,2018
"64086",59,1,2018
"64087",44,2,2018
"64088",34,1,2018
"64089",35,2,2018
"64090",42,2,2018
"64091",86,1,2018
"64092",32,2,2018
"64093",61,2,2018
"64094",19,1,2018
"64095",39,1,2018
"64096",71,2,2018
"64097",49,2,2018
"64098",23,1,2018
"64099",56,2,2018
"64100",47,1,2018
"64101",89,2,2018
"64102",66,2,2018
"64103",54,2,2018
"64104",33,1,2018
"64105",53,2,2018
"64106",76,1,2018
"64107",86,2,2018
"64108",61,1,2018
"64109",71,2,2018
"64110",42,1,2018
"64111",23,2,2018
"64112",44,1,2018
"64113",63,1,2018
"64114",68,2,2018
"64115",30,2,2018
"64116",82,2,2018
"64117",43,2,2018
"64118",26,2,2018
"64119",57,2,2018
"64120",42,2,2018
"64121",42,1,2018
"64122",74,1,2018
"64123",47,1,2018
"64124",65,1,2018
"64125",37,1,2018
"64126",89,1,2018
"64127",44,1,2018
"64128",77,2,2018
"64129",23,1,2018
"64130",55,2,2018
"64131",37,1,2018
"64132",81,2,2018
"64133",60,2,2018
"64134",54,2,2018
"64135",43,1,2018
"64136",43,2,2018
"64137",21,1,2018
"64138",51,2,2018
"64139",36,1,2018
"64140",69,1,2018
"64141",74,1,2018
"64142",69,1,2018
"64143",34,2,2018
"64144",30,2,2018
"64145",73,1,2018
"64146",34,1,2018
"64147",34,1,2018
"64148",39,1,2018
"64149",34,1,2018
"64150",65,2,2018
"64151",46,2,2018
"64152",37,1,2018
"64153",22,1,2018
"64154",55,1,2018
"64155",59,2,2018
"64156",69,1,2018
"64157",55,2,2018
"64158",78,1,2018
"64159",88,2,2018
"64160",57,2,2018
"64161",41,1,2018
"64162",41,2,2018
"64163",56,2,2018
"64164",28,1,2018
"64165",25,2,2018
"64166",44,1,2018
"64167",34,2,2018
"64168",58,1,2018
"64169",57,1,2018
"64170",19,2,2018
"64171",68,1,2018
"64172",43,1,2018
"64173",64,1,2018
"64174",43,1,2018
"64175",28,2,2018
"64176",23,2,2018
"64177",51,1,2018
"64178",37,2,2018
"64179",31,1,2018
"64180",44,2,2018
"64181",24,1,2018
"64182",22,1,2018
"64183",22,1,2018
"64184",24,1,2018
"64185",23,1,2018
"64186",40,2,2018
"64187",78,2,2018
"64188",62,1,2018
"64189",55,1,2018
"64190",27,1,2018
"64191",25,2,2018
"64192",52,1,2018
"64193",54,1,2018
"64194",76,2,2018
"64195",52,1,2018
"64196",41,1,2018
"64197",50,2,2018
"64198",43,2,2018
"64199",69,1,2018
"64200",51,2,2018
"64201",74,1,2018
"64202",48,2,2018
"64203",63,2,2018
"64204",59,2,2018
"64205",24,1,2018
"64206",65,1,2018
"64207",63,2,2018
"64208",39,2,2018
"64209",66,2,2018
"64210",38,1,2018
"64211",63,2,2018
"64212",89,2,2018
"64213",63,1,2018
"64214",58,1,2018
"64215",25,1,2018
"64216",51,1,2018
"64217",69,2,2018
"64218",45,2,2018
"64219",58,2,2018
"64220",73,2,2018
"64221",64,2,2018
"64222",35,2,2018
"64223",68,1,2018
"64224",61,2,2018
"64225",86,2,2018
"64226",54,1,2018
"64227",47,2,2018
"64228",65,2,2018
"64229",63,1,2018
"64230",67,2,2018
"64231",64,1,2018
"64232",23,2,2018
"64233",27,1,2018
"64234",26,2,2018
"64235",41,1,2018
"64236",20,1,2018
"64237",54,1,2018
"64238",86,2,2018
"64239",68,2,2018
"64240",54,2,2018
"64241",51,1,2018
"64242",61,1,2018
"64243",89,1,2018
"64244",54,2,2018
"64245",72,1,2018
"64246",19,2,2018
"64247",59,1,2018
"64248",31,2,2018
"64249",23,2,2018
"64250",55,2,2018
"64251",34,2,2018
"64252",37,2,2018
"64253",30,2,2018
"64254",33,2,2018
"64255",48,1,2018
"64256",60,2,2018
"64257",47,2,2018
"64258",52,2,2018
"64259",67,1,2018
"64260",29,1,2018
"64261",31,2,2018
"64262",36,1,2018
"64263",64,2,2018
"64264",89,2,2018
"64265",63,2,2018
"64266",24,1,2018
"64267",35,2,2018
"64268",82,2,2018
"64269",66,1,2018
"64270",47,2,2018
"64271",53,1,2018
"64272",70,2,2018
"64273",32,2,2018
"64274",26,2,2018
"64275",35,2,2018
"64276",59,1,2018
"64277",55,1,2018
"64278",41,2,2018
"64279",85,1,2018
"64280",50,2,2018
"64281",56,1,2018
"64282",77,1,2018
"64283",49,1,2018
"64284",57,1,2018
"64285",66,1,2018
"64286",56,1,2018
"64287",55,1,2018
"64288",45,1,2018
"64289",66,1,2018
"64290",60,1,2018
"64291",58,2,2018
"64292",28,2,2018
"64293",45,2,2018
"64294",87,2,2018
"64295",56,2,2018
"64296",24,1,2018
"64297",72,2,2018
"64298",49,2,2018
"64299",25,2,2018
"64300",53,1,2018
"64301",23,1,2018
"64302",23,2,2018
"64303",73,2,2018
"64304",18,2,2018
"64305",58,1,2018
"64306",85,1,2018
"64307",25,1,2018
"64308",72,2,2018
"64309",70,2,2018
"64310",62,2,2018
"64311",85,1,2018
"64312",39,2,2018
"64313",68,1,2018
"64314",64,2,2018
"64315",75,1,2018
"64316",55,1,2018
"64317",35,1,2018
"64318",24,2,2018
"64319",27,1,2018
"64320",28,2,2018
"64321",61,1,2018
"64322",67,2,2018
"64323",80,1,2018
"64324",86,2,2018
"64325",33,2,2018
"64326",28,2,2018
"64327",30,2,2018
"64328",23,2,2018
"64329",45,2,2018
"64330",77,1,2018
"64331",39,2,2018
"64332",81,1,2018
"64333",32,2,2018
"64334",34,1,2018
"64335",39,2,2018
"64336",59,2,2018
"64337",49,1,2018
"64338",84,1,2018
"64339",24,2,2018
"64340",52,1,2018
"64341",36,2,2018
"64342",30,2,2018
"64343",67,2,2018
"64344",18,1,2018
"64345",53,2,2018
"64346",49,2,2018
"64347",24,2,2018
"64348",72,2,2018
"64349",54,2,2018
"64350",21,1,2018
"64351",34,1,2018
"64352",60,2,2018
"64353",25,2,2018
"64354",53,2,2018
"64355",33,1,2018
"64356",30,2,2018
"64357",43,1,2018
"64358",27,1,2018
"64359",57,1,2018
"64360",43,2,2018
"64361",49,2,2018
"64362",61,2,2018
"64363",39,1,2018
"64364",54,2,2018
"64365",55,2,2018
"64366",54,1,2018
"64367",49,1,2018
"64368",77,2,2018
"64369",80,2,2018
"64370",43,1,2018
"64371",45,2,2018
"64372",33,1,2018
"64373",51,1,2018
"64374",34,2,2018
"64375",28,1,2018
"64376",35,2,2018
"64377",61,1,2018
"64378",35,2,2018
"64379",66,2,2018
"64380",43,1,2018
"64381",20,1,2018
"64382",60,1,2018
"64383",64,2,2018
"64384",34,1,2018
"64385",60,1,2018
"64386",34,1,2018
"64387",31,2,2018
"64388",24,1,2018
"64389",64,2,2018
"64390",38,2,2018
"64391",56,1,2018
"64392",60,2,2018
"64393",27,1,2018
"64394",25,2,2018
"64395",38,1,2018
"64396",71,2,2018
"64397",73,1,2018
"64398",61,2,2018
"64399",30,2,2018
"64400",66,2,2018
"64401",53,2,2018
"64402",41,1,2018
"64403",56,2,2018
"64404",26,2,2018
"64405",39,1,2018
"64406",60,2,2018
"64407",56,1,2018
"64408",18,2,2018
"64409",62,2,2018
"64410",48,2,2018
"64411",44,2,2018
"64412",55,1,2018
"64413",21,1,2018
"64414",24,1,2018
"64415",36,1,2018
"64416",29,1,2018
"64417",66,2,2018
"64418",33,2,2018
"64419",58,1,2018
"64420",76,2,2018
"64421",46,1,2018
"64422",30,2,2018
"64423",49,2,2018
"64424",51,1,2018
"64425",63,1,2018
"64426",39,1,2018
"64427",69,2,2018
"64428",24,1,2018
"64429",-99,1,2018
"64430",42,2,2018
"64431",30,1,2018
"64432",32,2,2018
"64433",41,2,2018
"64434",67,2,2018
"64435",28,2,2018
"64436",60,2,2018
"64437",51,2,2018
"64438",32,1,2018
"64439",28,1,2018
"64440",59,1,2018
"64441",38,2,2018
"64442",70,2,2018
"64443",36,1,2018
"64444",29,1,2018
"64445",59,1,2018
"64446",42,2,2018
"64447",60,1,2018
"64448",56,1,2018
"64449",34,1,2018
"64450",32,2,2018
"64451",22,2,2018
"64452",35,2,2018
"64453",22,2,2018
"64454",25,2,2018
"64455",44,1,2018
"64456",66,2,2018
"64457",44,1,2018
"64458",47,1,2018
"64459",21,1,2018
"64460",43,2,2018
"64461",51,1,2018
"64462",67,2,2018
"64463",71,1,2018
"64464",85,2,2018
"64465",72,2,2018
"64466",51,2,2018
"64467",81,1,2018
"64468",60,2,2018
"64469",56,2,2018
"64470",55,2,2018
"64471",49,1,2018
"64472",64,2,2018
"64473",29,2,2018
"64474",46,2,2018
"64475",19,2,2018
"64476",19,2,2018
"64477",19,1,2018
"64478",41,2,2018
"64479",25,1,2018
"64480",73,1,2018
"64481",74,1,2018
"64482",53,2,2018
"64483",49,2,2018
"64484",69,1,2018
"64485",55,1,2018
"64486",51,1,2018
"64487",68,1,2018
"64488",66,2,2018
"64489",63,1,2018
"64490",57,1,2018
"64491",44,1,2018
"64492",26,2,2018
"64493",44,1,2018
"64494",58,2,2018
"64495",41,2,2018
"64496",24,1,2018
"64497",28,2,2018
"64498",36,2,2018
"64499",34,1,2018
"64500",25,2,2018
"64501",62,2,2018
"64502",33,2,2018
"64503",37,1,2018
"64504",36,1,2018
"64505",41,1,2018
"64506",61,2,2018
"64507",71,1,2018
"64508",53,1,2018
"64509",44,1,2018
"64510",50,1,2018
"64511",75,1,2018
"64512",69,2,2018
"64513",63,2,2018
"64514",80,2,2018
"64515",66,1,2018
"64516",35,1,2018
"64517",44,1,2018
"64518",81,2,2018
"64519",76,1,2018
"64520",34,2,2018
"64521",18,1,2018
"64522",36,1,2018
"64523",70,2,2018
"64524",41,2,2018
"64525",34,2,2018
"64526",57,1,2018
"64527",30,2,2018
"64528",56,2,2018
"64529",53,2,2018
"64530",54,2,2018
"64531",70,2,2018
"64532",37,1,2018
"64533",59,1,2018
"64534",51,2,2018
"64535",52,2,2018
"64536",53,2,2018
"64537",60,2,2018
"64538",18,2,2018
"64539",33,2,2018
"64540",22,1,2018
"64541",53,2,2018
"64542",66,2,2018
"64543",28,1,2018
"64544",27,2,2018
"64545",89,1,2018
"64546",26,1,2018
"64547",28,2,2018
"64548",66,2,2018
"64549",59,1,2018
"64550",80,1,2018
"64551",75,2,2018
"64552",73,2,2018
"64553",64,1,2018
"64554",36,1,2018
"64555",65,1,2018
"64556",82,1,2018
"64557",29,2,2018
"64558",37,1,2018
"64559",39,1,2018
"64560",40,2,2018
"64561",39,2,2018
"64562",63,2,2018
"64563",39,2,2018
"64564",33,2,2018
"64565",57,2,2018
"64566",44,2,2018
"64567",43,2,2018
"64568",48,1,2018
"64569",27,1,2018
"64570",59,2,2018
"64571",46,1,2018
"64572",51,1,2018
"64573",63,1,2018
"64574",76,2,2018
"64575",56,2,2018
"64576",39,1,2018
"64577",34,2,2018
"64578",36,2,2018
"64579",51,2,2018
"64580",62,1,2018
"64581",75,2,2018
"64582",68,1,2018
"64583",79,2,2018
"64584",66,2,2018
"64585",20,2,2018
"64586",74,2,2018
"64587",48,2,2018
"64588",52,2,2018
"64589",87,1,2018
"64590",39,1,2018
"64591",35,2,2018
"64592",30,2,2018
"64593",20,2,2018
"64594",49,2,2018
"64595",36,2,2018
"64596",40,1,2018
"64597",62,1,2018
"64598",22,2,2018
"64599",38,2,2018
"64600",59,1,2018
"64601",25,2,2018
"64602",55,2,2018
"64603",37,2,2018
"64604",72,2,2018
"64605",58,2,2018
"64606",65,2,2018
"64607",46,2,2018
"64608",50,2,2018
"64609",85,1,2018
"64610",73,1,2018
"64611",89,1,2018
"64612",69,1,2018
"64613",71,1,2018
"64614",66,2,2018
"64615",19,1,2018
"64616",56,1,2018
"64617",46,1,2018
"64618",49,2,2018
"64619",34,2,2018
"64620",31,2,2018
"64621",32,2,2018
"64622",26,1,2018
"64623",53,1,2018
"64624",49,1,2018
"64625",20,2,2018
"64626",39,2,2018
"64627",38,2,2018
"64628",33,1,2018
"64629",63,1,2018
"64630",82,1,2018
"64631",47,2,2018
"64632",38,1,2018
"64633",25,1,2018
"64634",55,2,2018
"64635",55,2,2018
"64636",74,2,2018
"64637",77,1,2018
"64638",61,2,2018
"64639",29,1,2018
"64640",29,2,2018
"64641",31,2,2018
"64642",37,2,2018
"64643",74,1,2018
"64644",80,2,2018
"64645",78,2,2018
"64646",59,1,2018
"64647",39,2,2018
"64648",59,1,2018
"64649",52,1,2018
"64650",44,2,2018
"64651",36,2,2018
"64652",83,1,2018
"64653",47,2,2018
"64654",65,1,2018
"64655",37,1,2018
"64656",56,2,2018
"64657",40,1,2018
"64658",39,1,2018
"64659",30,2,2018
"64660",29,1,2018
"64661",24,2,2018
"64662",59,2,2018
"64663",44,1,2018
"64664",59,1,2018
"64665",39,1,2018
"64666",72,2,2018
"64667",56,2,2018
"64668",36,2,2018
"64669",82,1,2018
"64670",35,2,2018
"64671",37,1,2018
"64672",62,1,2018
"64673",33,2,2018
"64674",25,1,2018
"64675",40,2,2018
"64676",63,2,2018
"64677",50,2,2018
"64678",71,1,2018
"64679",77,1,2018
"64680",33,1,2018
"64681",54,1,2018
"64682",41,1,2018
"64683",51,1,2018
"64684",42,2,2018
"64685",73,1,2018
"64686",23,1,2018
"64687",57,1,2018
"64688",65,1,2018
"64689",58,1,2018
"64690",59,1,2018
"64691",27,2,2018
"64692",29,1,2018
"64693",32,2,2018
"64694",32,1,2018
"64695",27,1,2018
"64696",40,2,2018
"64697",30,2,2018
"64698",68,2,2018
"64699",47,2,2018
"64700",51,1,2018
"64701",56,2,2018
"64702",70,1,2018
"64703",80,1,2018
"64704",53,2,2018
"64705",79,1,2018
"64706",57,2,2018
"64707",59,2,2018
"64708",61,2,2018
"64709",45,1,2018
"64710",66,1,2018
"64711",55,2,2018
"64712",60,2,2018
"64713",79,2,2018
"64714",55,1,2018
"64715",48,2,2018
"64716",56,2,2018
"64717",66,1,2018
"64718",30,2,2018
"64719",21,2,2018
"64720",29,1,2018
"64721",81,2,2018
"64722",57,2,2018
"64723",37,1,2018
"64724",77,1,2018
"64725",67,1,2018
"64726",34,2,2018
"64727",24,2,2018
"64728",21,2,2018
"64729",30,1,2018
"64730",28,2,2018
"64731",22,2,2018
"64732",84,1,2018
"64733",65,1,2018
"64734",74,1,2018
"64735",89,2,2018
"64736",46,1,2018
"64737",74,2,2018
"64738",34,2,2018
"64739",34,2,2018
"64740",64,2,2018
"64741",40,2,2018
"64742",56,1,2018
"64743",26,2,2018
"64744",64,1,2018
"64745",68,2,2018
"64746",30,2,2018
"64747",41,2,2018
"64748",22,1,2018
"64749",66,2,2018
"64750",35,2,2018
"64751",43,1,2018
"64752",48,2,2018
"64753",34,1,2018
"64754",60,1,2018
"64755",52,2,2018
"64756",37,2,2018
"64757",25,2,2018
"64758",41,2,2018
"64759",41,1,2018
"64760",77,2,2018
"64761",23,2,2018
"64762",53,2,2018
"64763",30,1,2018
